frame_id,track_id,class_id,class_name,cx,cy,x1,y1,x2,y2,confidence,crossed
312,346,2,bicycle,78,876,14,804,142,948,0.3619,False
312,465,2,bicycle,498,820,481,789,516,851,0.3802,False
312,399,2,bicycle,302,944,256,877,349,1011,0.4201,False
312,417,2,bicycle,632,831,608,797,657,866,0.3490,False
312,310,9,motor,225,953,143,883,307,1024,0.3237,False
312,431,9,motor,1146,812,1118,788,1175,836,0.3443,False
312,456,0,pedestrian,753,807,736,770,771,844,0.2786,False
313,346,2,bicycle,73,880,13,812,133,949,0.3051,False
313,465,2,bicycle,497,820,480,789,515,851,0.4321,False
313,399,2,bicycle,294,945,248,878,340,1013,0.3727,False
313,417,2,bicycle,631,832,606,800,656,864,0.3721,False
313,310,9,motor,221,954,136,883,307,1025,0.3075,False
313,431,9,motor,1148,811,1119,787,1177,836,0.3314,False
313,456,0,pedestrian,753,807,736,769,771,845,0.3190,False
314,346,2,bicycle,68,889,13,828,123,951,0.4361,False
314,465,2,bicycle,494,821,478,791,511,852,0.3726,False
314,399,2,bicycle,293,946,248,880,338,1013,0.4071,False
314,431,9,motor,1149,812,1121,789,1177,836,0.2848,False
315,465,2,bicycle,487,818,468,782,507,854,0.5146,False
315,399,2,bicycle,278,949,232,880,324,1018,0.3756,False
315,310,9,motor,211,954,117,879,305,1030,0.3715,False
315,456,0,pedestrian,751,810,732,769,770,852,0.4094,False
316,399,2,bicycle,268,951,220,878,317,1024,0.4209,False
316,456,0,pedestrian,748,813,729,770,767,856,0.5332,True
316,451,9,motor,1087,816,1045,785,1130,848,0.6186,False
316,431,9,motor,1158,813,1126,785,1191,841,0.4712,False
317,399,2,bicycle,254,960,206,888,303,1032,0.5073,False
317,456,0,pedestrian,743,815,724,771,763,860,0.5353,False
317,431,9,motor,1164,816,1129,786,1199,847,0.3203,False
318,399,2,bicycle,236,965,185,890,287,1040,0.6339,False
319,399,2,bicycle,218,968,165,889,272,1048,0.3860,False
320,399,2,bicycle,201,974,146,893,256,1056,0.4309,False
320,495,2,bicycle,429,828,405,788,454,869,0.5660,False
321,500,9,motor,518,830,484,793,553,868,0.5490,False
321,502,9,motor,1105,836,1068,810,1142,862,0.4851,False
321,504,7,awning-tricycle,776,918,704,805,849,1031,0.3527,False
322,500,2,bicycle,502,832,467,793,538,872,0.3993,False
322,502,9,motor,1109,835,1067,806,1152,864,0.3231,False
322,504,7,awning-tricycle,773,922,701,809,846,1035,0.3096,False
322,509,2,bicycle,405,841,386,807,424,875,0.5309,False
323,500,2,bicycle,486,839,453,803,519,875,0.3499,False
323,502,9,motor,1110,838,1068,809,1153,867,0.4959,False
323,399,2,bicycle,153,993,96,909,210,1077,0.3799,False
324,502,9,motor,1115,836,1066,802,1165,871,0.3956,False
324,515,9,motor,1204,833,1161,800,1247,867,0.4563,False
324,399,2,bicycle,135,962,56,843,215,1082,0.5223,False
325,502,9,motor,1119,837,1067,801,1171,874,0.3408,False
325,515,9,motor,1208,838,1169,808,1248,869,0.3038,False
325,399,2,bicycle,113,950,24,814,203,1087,0.4247,False
325,523,2,bicycle,554,852,509,807,600,898,0.4601,False
325,500,2,bicycle,452,843,418,806,487,880,0.3642,False
326,502,9,motor,1122,843,1078,813,1167,874,0.3772,False
326,515,9,motor,1214,842,1175,812,1253,872,0.2648,False
326,399,2,bicycle,96,947,3,803,189,1092,0.4315,False
326,500,9,motor,437,846,406,813,468,880,0.2682,False
327,502,9,motor,1126,843,1081,812,1172,874,0.3720,False
327,515,9,motor,1218,846,1181,818,1255,875,0.3132,False
327,399,2,bicycle,89,946,0,800,179,1092,0.5008,False
328,502,9,motor,1128,845,1085,816,1171,875,0.5756,False
328,515,9,motor,1222,848,1184,819,1260,878,0.5171,False
328,399,2,bicycle,87,949,0,799,174,1100,0.2540,False
328,523,2,bicycle,537,850,491,805,583,896,0.4550,False
328,500,9,motor,392,851,356,813,429,889,0.7339,False
329,502,9,motor,1128,847,1085,818,1171,877,0.3966,False
329,515,9,motor,1226,848,1188,819,1264,877,0.3487,False
329,399,2,bicycle,83,952,0,798,167,1106,0.5385,False
329,536,2,bicycle,85,1021,30,935,140,1107,0.4902,False
329,523,2,bicycle,531,851,479,799,584,903,0.4646,False
329,500,9,motor,377,848,336,806,418,891,0.5884,False
330,502,9,motor,1131,850,1090,823,1172,878,0.3538,False
330,515,9,motor,1227,847,1189,818,1266,877,0.5675,False
330,536,2,bicycle,80,1012,29,932,131,1092,0.5760,False
330,523,2,bicycle,528,848,476,796,581,900,0.5712,False
330,500,2,bicycle,366,849,324,807,408,892,0.3786,False
331,502,9,motor,1133,853,1094,827,1173,879,0.3599,False
331,515,9,motor,1229,850,1193,822,1266,878,0.4671,False
331,536,2,bicycle,68,1019,12,932,124,1107,0.4826,False
331,523,2,bicycle,528,851,474,798,582,905,0.5617,False
331,500,9,motor,356,849,314,806,398,893,0.4433,False
331,399,2,bicycle,80,953,0,797,160,1110,0.3122,False
332,502,9,motor,1135,851,1092,823,1179,879,0.5092,False
332,515,9,motor,1233,848,1193,818,1273,879,0.3817,False
332,536,2,bicycle,58,1027,3,940,114,1114,0.3388,False
332,523,2,bicycle,525,851,470,797,580,906,0.5698,False
332,500,2,bicycle,346,848,303,802,390,894,0.5223,False
332,399,2,bicycle,73,974,0,834,147,1115,0.4199,False
333,502,9,motor,1136,849,1088,818,1184,881,0.5820,False
333,515,9,motor,1235,848,1193,816,1277,880,0.4861,False
333,536,2,bicycle,60,1028,4,940,117,1117,0.3547,False
333,523,2,bicycle,523,850,468,796,578,904,0.4004,False
333,399,2,bicycle,73,967,0,818,147,1116,0.5582,False
334,502,9,motor,1135,850,1087,818,1184,882,0.5681,False
334,515,9,motor,1236,849,1194,817,1279,882,0.3457,False
334,536,2,bicycle,59,1031,4,945,115,1117,0.3268,False
334,523,2,bicycle,522,848,468,796,576,901,0.5662,False
334,399,2,bicycle,69,973,0,830,139,1117,0.4665,False
335,502,9,motor,1135,850,1087,818,1184,882,0.5936,False
335,515,9,motor,1239,851,1197,819,1282,884,0.3441,False
335,536,2,bicycle,60,1029,2,939,119,1119,0.3893,False
335,523,2,bicycle,520,849,466,797,574,901,0.5385,False
335,544,2,bicycle,329,844,306,796,353,893,0.4099,False
336,502,9,motor,1136,850,1088,819,1185,882,0.5517,False
336,515,9,motor,1240,852,1197,819,1283,885,0.3492,False
336,536,2,bicycle,60,1025,0,929,121,1122,0.4436,False
336,523,2,bicycle,518,849,464,797,572,901,0.4862,False
336,544,2,bicycle,325,845,302,798,348,893,0.4305,False
336,546,2,bicycle,519,867,462,836,577,899,0.3961,False
337,502,9,motor,1138,851,1090,819,1187,883,0.4611,False
337,515,9,motor,1240,851,1197,818,1283,884,0.3020,False
337,536,2,bicycle,62,1018,0,914,124,1122,0.4251,False
337,523,2,bicycle,516,851,462,799,571,903,0.4900,False
337,544,2,bicycle,325,853,306,814,345,893,0.3340,False
337,546,2,bicycle,518,868,462,837,574,899,0.3309,False
338,502,9,motor,1138,851,1090,819,1187,883,0.4488,False
338,515,9,motor,1239,853,1200,823,1279,883,0.3432,False
338,536,2,bicycle,59,1025,0,926,119,1124,0.3953,False
338,523,2,bicycle,518,850,464,798,573,903,0.3162,False
339,502,9,motor,1138,851,1088,819,1188,884,0.4484,False
339,515,9,motor,1239,852,1199,822,1279,883,0.4838,False
339,536,2,bicycle,69,991,0,857,138,1126,0.4144,False
339,523,2,bicycle,514,855,464,807,565,903,0.4604,False
340,502,9,motor,1137,851,1087,818,1188,885,0.5108,False
340,515,9,motor,1239,851,1197,820,1281,883,0.5449,False
340,536,2,bicycle,66,997,0,868,132,1126,0.3658,False
340,523,2,bicycle,514,857,465,812,563,903,0.3853,False
341,502,9,motor,1137,852,1088,819,1187,886,0.5294,False
341,515,9,motor,1239,852,1197,820,1282,884,0.5606,False
341,523,2,bicycle,512,859,468,819,557,900,0.4877,False
341,554,0,pedestrian,644,835,624,783,665,888,0.3878,False
342,502,9,motor,1137,854,1088,821,1186,887,0.5321,False
342,515,9,motor,1239,851,1196,819,1282,884,0.5584,False
342,523,2,bicycle,511,859,466,819,557,899,0.3630,False
342,557,2,bicycle,56,1020,0,945,112,1095,0.4367,False
343,502,9,motor,1136,855,1089,823,1184,887,0.5620,False
343,515,9,motor,1239,852,1197,821,1281,884,0.5037,False
343,557,2,bicycle,57,1025,0,946,115,1105,0.5076,False
343,558,2,bicycle,539,846,512,799,566,894,0.3655,False
343,536,2,bicycle,71,962,0,809,142,1115,0.3507,False
343,554,0,pedestrian,644,835,624,783,665,888,0.3525,False
344,502,9,motor,1136,854,1087,821,1186,887,0.5818,False
344,515,9,motor,1239,852,1197,821,1281,884,0.4937,False
344,557,2,bicycle,58,1025,0,943,117,1108,0.5348,False
344,523,2,bicycle,508,862,462,822,555,902,0.2853,False
345,502,9,motor,1135,852,1085,818,1186,886,0.6324,False
345,515,9,motor,1239,853,1197,821,1282,885,0.4521,False
345,557,2,bicycle,57,1024,0,942,115,1106,0.4631,False
345,558,9,motor,536,844,510,797,563,892,0.2769,False
345,554,0,pedestrian,643,834,622,780,665,889,0.2807,False
346,502,9,motor,1135,853,1085,819,1185,887,0.6582,False
346,515,9,motor,1238,852,1195,820,1282,885,0.4392,False
346,557,2,bicycle,56,1025,0,944,112,1106,0.4057,False
346,567,0,pedestrian,683,838,660,782,706,895,0.3476,False
346,558,9,motor,535,845,509,798,562,892,0.3088,False
346,554,0,pedestrian,641,833,620,778,663,889,0.2576,False
347,502,9,motor,1135,852,1085,818,1185,886,0.5685,False
347,515,9,motor,1236,851,1193,819,1280,884,0.4923,False
347,557,2,bicycle,55,1021,0,942,110,1100,0.4699,False
347,558,9,motor,533,846,507,799,560,893,0.3245,False
347,573,2,bicycle,315,857,293,819,337,895,0.3949,False
348,502,9,motor,1134,851,1086,819,1183,884,0.3766,False
348,515,9,motor,1235,853,1193,822,1277,885,0.4422,False
348,557,2,bicycle,54,1020,0,942,108,1099,0.4276,False
348,523,2,bicycle,506,852,447,801,565,904,0.4686,False
348,554,0,pedestrian,637,833,615,777,660,890,0.2521,False
349,502,9,motor,1134,852,1085,819,1183,885,0.4243,False
349,515,9,motor,1232,854,1192,824,1273,884,0.4539,False
349,557,2,bicycle,55,1026,0,940,111,1112,0.4065,False
349,558,2,bicycle,526,850,497,799,555,901,0.3021,False
350,502,9,motor,1131,851,1081,817,1182,886,0.4597,False
350,515,9,motor,1231,852,1187,819,1275,885,0.4495,False
350,557,2,bicycle,55,1029,0,942,111,1117,0.4089,False
350,576,2,bicycle,53,977,0,829,106,1125,0.3692,False
350,577,1,people,1240,835,1219,796,1262,874,0.3384,False
350,558,9,motor,528,849,499,799,557,900,0.3611,False
351,502,9,motor,1129,852,1079,818,1179,887,0.4948,False
351,515,9,motor,1231,851,1185,816,1277,886,0.4444,False
351,557,2,bicycle,55,1030,0,940,111,1120,0.2943,False
351,576,2,bicycle,55,965,0,806,110,1124,0.4230,False
351,577,1,people,1241,834,1220,795,1263,874,0.3221,False
351,546,2,bicycle,503,868,448,838,559,899,0.4223,False
351,573,2,bicycle,307,856,284,816,330,897,0.3773,False
351,523,2,bicycle,502,851,444,800,561,902,0.5130,False
352,502,9,motor,1127,853,1079,820,1175,887,0.4599,False
352,515,9,motor,1229,853,1188,822,1271,884,0.3957,False
352,557,2,bicycle,54,1027,0,937,108,1117,0.4504,False
352,576,2,bicycle,54,962,0,801,109,1123,0.3219,False
352,546,2,bicycle,502,867,441,833,563,901,0.5417,False
352,573,2,bicycle,306,856,283,816,330,897,0.4469,False
353,502,9,motor,1127,853,1080,821,1174,886,0.5365,False
353,515,9,motor,1228,854,1189,825,1268,884,0.4552,False
353,557,2,bicycle,52,1027,0,938,104,1117,0.4797,False
353,546,2,bicycle,501,868,442,836,560,901,0.4865,False
353,573,2,bicycle,305,857,282,818,328,897,0.3401,False
353,554,0,pedestrian,630,835,609,781,652,890,0.3335,False
354,502,9,motor,1125,854,1078,821,1173,888,0.4223,False
354,515,9,motor,1227,852,1185,820,1270,884,0.4627,False
354,557,2,bicycle,50,1020,0,935,100,1105,0.5130,False
354,546,2,bicycle,498,868,439,835,557,902,0.5187,False
354,581,0,pedestrian,668,838,646,785,690,891,0.4299,False
354,554,0,pedestrian,629,835,607,780,651,890,0.3783,False
354,576,2,bicycle,52,958,0,804,105,1112,0.2946,False
355,502,9,motor,1126,850,1077,816,1176,885,0.3105,False
355,515,9,motor,1224,851,1181,819,1268,884,0.5303,False
355,557,2,bicycle,48,1021,0,938,97,1105,0.3912,False
355,546,2,bicycle,495,864,431,827,559,901,0.4600,False
355,581,0,pedestrian,666,838,643,784,689,892,0.3150,False
355,576,2,bicycle,49,969,0,826,98,1112,0.3267,False
355,558,2,bicycle,521,850,494,803,548,898,0.3199,False
356,502,9,motor,1122,852,1073,817,1172,887,0.4189,False
356,515,9,motor,1223,851,1179,818,1268,885,0.5051,False
356,557,2,bicycle,47,1021,0,938,95,1105,0.4593,False
356,581,0,pedestrian,664,835,643,786,685,885,0.2564,False
356,576,2,bicycle,48,972,0,831,96,1114,0.3480,False
356,584,0,pedestrian,1906,823,1895,781,1918,866,0.6133,False
356,558,2,bicycle,520,850,494,804,547,897,0.3489,False
356,577,1,people,1234,833,1212,793,1256,874,0.3174,False
356,554,0,pedestrian,626,835,606,783,647,888,0.4114,False
357,502,9,motor,1119,853,1069,818,1169,888,0.4187,False
357,515,9,motor,1222,853,1179,821,1266,886,0.4754,False
357,557,2,bicycle,47,1019,0,934,94,1105,0.4254,False
357,576,2,bicycle,49,966,0,821,98,1112,0.3415,False
357,558,9,motor,518,848,492,802,545,895,0.3379,False
357,573,2,bicycle,296,858,274,821,318,896,0.2900,False
358,502,9,motor,1117,853,1068,818,1167,888,0.5587,False
358,515,9,motor,1220,853,1176,820,1265,886,0.4733,False
358,557,2,bicycle,47,1015,0,930,94,1101,0.3693,False
358,576,2,bicycle,49,960,0,814,98,1107,0.3894,False
358,558,9,motor,515,847,488,800,542,895,0.3336,False
358,581,0,pedestrian,662,835,641,785,683,886,0.3505,False
358,584,0,pedestrian,1902,823,1891,781,1914,865,0.5386,False
359,502,9,motor,1115,853,1067,819,1164,888,0.6019,False
359,515,9,motor,1218,853,1175,821,1261,885,0.3769,False
359,557,2,bicycle,45,1016,0,931,90,1101,0.3964,False
359,576,2,bicycle,47,958,0,810,94,1106,0.4524,False
359,581,0,pedestrian,658,835,635,780,681,890,0.3230,False
359,584,0,pedestrian,1900,821,1889,781,1911,862,0.5285,False
359,546,2,bicycle,485,861,416,820,554,902,0.5608,False
359,554,0,pedestrian,618,835,596,780,640,890,0.2998,False
359,573,2,bicycle,289,859,267,821,311,897,0.2620,False
360,502,9,motor,1114,852,1064,816,1165,888,0.4971,False
360,515,9,motor,1215,851,1170,817,1260,886,0.4564,False
360,576,2,bicycle,46,954,0,807,92,1102,0.5313,False
360,581,0,pedestrian,655,832,633,779,678,886,0.3166,False
360,584,0,pedestrian,1897,823,1885,781,1909,865,0.4684,False
360,546,2,bicycle,482,858,408,813,556,904,0.2986,False
360,554,0,pedestrian,616,836,595,783,637,889,0.4892,False
360,573,2,bicycle,287,859,265,821,310,897,0.3273,False
360,558,9,motor,511,848,484,800,538,896,0.3714,False
361,502,9,motor,1111,852,1062,817,1160,888,0.5482,False
361,515,9,motor,1212,851,1166,816,1258,886,0.5377,False
361,576,2,bicycle,44,956,0,812,88,1100,0.5354,False
361,546,2,bicycle,481,864,419,826,543,902,0.4819,False
361,573,2,bicycle,285,859,262,820,308,898,0.4183,False
362,502,9,motor,1108,853,1060,818,1157,888,0.5979,False
362,515,9,motor,1210,851,1164,816,1256,886,0.6104,False
362,576,2,bicycle,42,955,0,813,85,1098,0.4304,False
362,546,2,bicycle,478,866,422,832,535,901,0.4602,False
362,573,2,bicycle,283,860,262,822,305,898,0.3258,False
362,590,9,motor,818,864,765,833,871,896,0.4542,False
362,557,2,bicycle,42,1012,0,928,85,1097,0.4433,False
362,554,0,pedestrian,611,836,590,783,633,890,0.2943,False
363,502,9,motor,1106,854,1059,820,1153,889,0.5496,False
363,515,9,motor,1208,850,1163,816,1253,885,0.5836,False
363,576,2,bicycle,42,956,0,813,85,1100,0.3696,False
363,546,2,bicycle,473,867,417,832,530,902,0.5047,False
363,573,2,bicycle,281,861,260,825,302,898,0.2593,False
363,590,9,motor,816,863,762,831,871,896,0.4242,False
363,557,2,bicycle,41,1013,0,928,83,1098,0.3373,False
363,554,0,pedestrian,609,837,588,784,631,891,0.3301,False
363,581,0,pedestrian,646,838,624,785,669,892,0.3467,False
364,502,9,motor,1104,855,1057,822,1151,889,0.4157,False
364,515,9,motor,1205,851,1160,816,1250,886,0.6307,False
364,546,2,bicycle,469,868,413,833,526,903,0.2906,False
364,573,2,bicycle,278,861,257,825,299,897,0.2570,False
364,590,9,motor,814,862,756,827,873,897,0.3141,False
364,557,2,bicycle,39,1016,0,933,78,1099,0.4395,False
364,554,0,pedestrian,607,837,586,785,629,890,0.6038,False
364,581,0,pedestrian,645,840,623,787,668,893,0.4211,False
364,558,9,motor,501,849,473,799,529,899,0.3243,False
365,502,9,motor,1100,854,1054,821,1146,888,0.4074,False
365,515,9,motor,1203,851,1158,816,1249,886,0.5757,False
365,546,2,bicycle,468,870,411,835,525,906,0.2680,False
365,573,2,bicycle,275,859,253,822,297,897,0.2611,False
365,557,2,bicycle,37,1017,0,937,75,1098,0.4713,False
365,554,0,pedestrian,605,838,584,785,627,891,0.3944,False
365,581,0,pedestrian,644,839,622,787,666,892,0.3412,False
365,558,9,motor,498,849,471,801,525,898,0.2966,False
366,502,9,motor,1097,854,1051,821,1144,888,0.5374,False
366,515,9,motor,1200,852,1155,817,1245,887,0.4975,False
366,546,2,bicycle,466,870,410,835,522,905,0.5964,False
366,581,0,pedestrian,643,837,621,785,665,889,0.2910,False
367,502,9,motor,1095,855,1051,823,1140,887,0.5926,False
367,515,9,motor,1196,852,1155,820,1238,884,0.4011,False
367,546,2,bicycle,463,866,406,830,521,903,0.4104,False
367,596,3,car,1822,838,1735,777,1910,899,0.5711,False
367,573,2,bicycle,269,859,247,822,291,897,0.2912,False
367,558,9,motor,492,851,466,804,519,898,0.2524,False
368,502,9,motor,1093,853,1046,819,1140,887,0.5655,False
368,515,9,motor,1192,851,1150,819,1235,884,0.5158,False
368,546,2,bicycle,461,869,408,836,515,903,0.5320,False
368,596,3,car,1816,839,1726,777,1906,902,0.5866,False
368,573,2,bicycle,266,860,244,822,288,898,0.2726,False
369,502,9,motor,1089,854,1043,821,1135,887,0.5728,False
369,515,9,motor,1190,851,1146,817,1234,885,0.5242,False
369,546,2,bicycle,456,870,404,838,508,903,0.5843,False
369,596,3,car,1795,840,1707,780,1884,901,0.7936,False
370,502,9,motor,1088,855,1042,822,1134,889,0.5782,False
370,515,9,motor,1188,850,1144,816,1232,885,0.5790,False
370,546,2,bicycle,452,869,400,837,504,902,0.4613,False
370,596,3,car,1782,839,1690,778,1874,901,0.8066,False
370,590,9,motor,798,861,743,829,853,894,0.3050,False
370,554,0,pedestrian,590,839,569,786,612,892,0.4365,False
370,581,0,pedestrian,629,841,607,788,652,895,0.4860,False
371,502,9,motor,1085,856,1040,824,1131,889,0.3665,False
371,515,9,motor,1185,850,1142,816,1229,885,0.5901,False
371,596,3,car,1765,839,1669,777,1862,902,0.7881,False
371,554,0,pedestrian,588,837,567,785,610,890,0.4315,False
371,581,0,pedestrian,627,841,605,788,650,895,0.3661,False
372,502,9,motor,1078,859,1036,829,1121,889,0.3857,False
372,515,9,motor,1183,851,1139,816,1227,886,0.4382,False
372,596,3,car,1748,840,1647,776,1850,904,0.7571,False
372,546,2,bicycle,446,871,393,838,500,905,0.5158,False
372,590,9,motor,791,861,736,828,847,895,0.2591,False
373,502,9,motor,1077,856,1033,825,1121,888,0.5649,False
373,515,9,motor,1181,851,1137,817,1225,886,0.3720,False
373,596,3,car,1723,840,1618,777,1828,904,0.7952,False
373,546,2,bicycle,444,868,387,832,501,905,0.3404,False
373,590,2,bicycle,789,864,735,831,844,897,0.2762,False
373,558,9,motor,473,849,446,801,500,898,0.3274,False
373,573,2,bicycle,248,860,227,823,270,897,0.2934,False
373,581,0,pedestrian,622,837,600,785,644,889,0.2923,False
374,502,9,motor,1076,854,1029,821,1124,888,0.6468,False
374,515,9,motor,1176,851,1133,817,1219,885,0.5333,False
374,596,3,car,1697,839,1587,775,1807,903,0.7764,False
374,546,2,bicycle,442,870,388,836,496,904,0.4365,False
375,502,9,motor,1071,854,1024,820,1118,888,0.5611,False
375,515,9,motor,1171,851,1127,816,1216,886,0.5272,False
375,596,3,car,1672,840,1559,776,1786,904,0.7727,False
375,546,2,bicycle,439,870,383,835,495,905,0.5037,False
375,573,2,bicycle,242,860,221,824,263,897,0.2906,False
376,502,9,motor,1068,855,1021,821,1115,889,0.6163,False
376,515,9,motor,1169,851,1126,817,1212,885,0.5423,False
376,596,3,car,1642,841,1525,777,1760,905,0.7117,False
376,590,9,motor,779,866,727,835,831,898,0.3450,False
377,502,9,motor,1065,856,1019,822,1112,890,0.4973,False
377,515,9,motor,1166,851,1122,816,1210,887,0.5693,False
377,596,3,car,1612,842,1492,779,1732,906,0.7560,False
377,554,0,pedestrian,569,837,548,785,591,890,0.2866,False
377,558,2,bicycle,458,852,430,801,487,903,0.2777,False
377,581,0,pedestrian,607,840,584,785,631,895,0.3514,False
378,502,9,motor,1061,855,1014,821,1109,890,0.4505,False
378,515,9,motor,1162,852,1119,817,1206,887,0.5829,False
378,596,3,car,1583,843,1461,780,1706,906,0.7558,False
378,573,2,bicycle,230,859,209,822,252,897,0.3071,False
378,590,2,bicycle,771,864,717,830,826,898,0.3553,False
379,502,9,motor,1058,856,1013,823,1104,889,0.4754,False
379,515,9,motor,1160,852,1119,819,1202,886,0.3516,False
379,596,3,car,1561,842,1437,780,1686,905,0.7451,False
379,590,2,bicycle,771,863,716,829,826,898,0.2955,False
379,546,2,bicycle,424,869,367,833,482,905,0.3586,False
379,558,2,bicycle,449,852,420,801,479,904,0.3347,False
380,502,9,motor,1055,853,1007,818,1104,888,0.6062,False
380,515,9,motor,1156,853,1113,818,1199,888,0.5397,False
380,596,3,car,1529,843,1402,781,1656,905,0.7179,False
380,546,2,bicycle,420,871,361,834,479,909,0.3515,False
381,502,9,motor,1050,853,1003,819,1098,888,0.5693,False
381,515,9,motor,1151,852,1108,817,1195,887,0.4639,False
381,596,3,car,1496,842,1364,780,1628,905,0.6872,False
381,546,2,bicycle,416,869,357,831,475,907,0.3841,False
381,558,2,bicycle,444,852,416,803,473,902,0.2833,False
382,502,9,motor,1048,855,1002,822,1095,889,0.5636,False
382,515,9,motor,1148,850,1106,816,1191,884,0.5453,False
382,596,3,car,1469,842,1336,780,1603,905,0.6141,False
382,558,2,bicycle,441,853,413,804,469,902,0.2682,False
382,554,0,pedestrian,551,837,530,786,572,889,0.4769,False
382,581,0,pedestrian,588,836,567,788,609,885,0.3703,False
383,502,9,motor,1056,854,1004,817,1109,892,0.4296,False
383,515,9,motor,1147,850,1103,815,1191,886,0.5175,False
383,596,3,car,1445,843,1311,781,1579,905,0.7759,False
383,546,2,bicycle,409,867,348,828,470,907,0.4788,False
384,502,9,motor,1046,853,994,816,1098,891,0.5002,False
384,515,9,motor,1143,853,1100,818,1186,888,0.5260,False
384,596,3,car,1417,843,1283,782,1552,905,0.7643,False
384,558,2,bicycle,432,854,403,803,462,906,0.2637,False
385,502,9,motor,1040,853,989,816,1092,891,0.6359,False
385,515,9,motor,1140,854,1097,819,1184,889,0.5372,False
385,596,3,car,1387,843,1249,781,1525,906,0.7695,False
385,546,2,bicycle,401,870,342,832,461,909,0.3165,False
386,502,9,motor,1036,852,985,815,1087,890,0.5694,False
386,515,9,motor,1141,853,1095,816,1188,890,0.5996,False
386,596,3,car,1356,843,1217,781,1496,905,0.8070,False
387,502,9,motor,1031,853,981,816,1081,890,0.5667,False
387,596,3,car,1329,844,1188,782,1470,906,0.7778,False
387,590,9,motor,739,867,687,835,792,900,0.3274,True
387,558,9,motor,425,849,397,801,453,897,0.3259,False
388,502,9,motor,1027,852,976,814,1079,891,0.6344,False
388,596,3,car,1300,844,1158,783,1442,906,0.7638,False
388,590,2,bicycle,737,862,679,825,795,899,0.3079,False
388,558,2,bicycle,419,852,390,800,449,904,0.3051,False
388,573,2,bicycle,191,860,169,821,214,899,0.3324,False
388,554,0,pedestrian,529,838,507,785,551,891,0.5025,False
388,581,0,pedestrian,568,840,545,785,592,895,0.4396,False
388,546,2,bicycle,392,856,315,804,470,909,0.4692,False
389,502,9,motor,1024,854,973,816,1076,893,0.3988,False
389,596,3,car,1266,845,1121,782,1412,908,0.7142,False
389,590,2,bicycle,733,862,677,826,790,899,0.3405,False
389,581,0,pedestrian,565,838,541,783,589,893,0.2585,False
389,546,2,bicycle,388,863,322,818,454,908,0.3883,False
390,502,9,motor,1024,855,973,817,1076,894,0.3634,False
390,596,3,car,1236,842,1087,778,1385,907,0.7259,False
390,590,9,motor,732,858,672,818,792,898,0.2803,False
391,596,3,car,1207,840,1055,775,1359,906,0.6461,False
391,546,2,bicycle,381,870,327,834,435,906,0.4291,False
392,596,3,car,1177,840,1025,775,1330,905,0.7104,False
392,558,9,motor,407,849,381,802,434,896,0.3029,False
392,573,2,bicycle,177,860,156,823,198,897,0.2616,False
392,554,0,pedestrian,514,840,492,787,536,893,0.3757,False
393,596,3,car,1142,841,989,776,1295,906,0.7403,False
393,558,9,motor,401,849,374,801,429,898,0.2708,False
393,573,2,bicycle,173,860,151,822,195,898,0.3200,False
393,554,0,pedestrian,511,839,489,787,533,891,0.6053,False
393,581,0,pedestrian,550,840,528,787,573,893,0.4466,False
394,596,3,car,1111,842,956,777,1267,908,0.7866,False
394,573,2,bicycle,169,861,148,824,191,898,0.2957,False
394,554,0,pedestrian,508,837,485,783,531,892,0.3008,False
394,618,0,pedestrian,1717,828,1698,788,1736,869,0.4538,False
394,581,0,pedestrian,547,839,524,784,571,894,0.2849,False
394,546,2,bicycle,368,862,306,820,431,905,0.3453,False
395,596,3,car,1083,843,928,778,1238,908,0.7466,False
395,618,0,pedestrian,1712,827,1693,787,1731,867,0.5293,False
395,590,9,motor,712,860,654,821,771,900,0.2842,False
395,558,9,motor,394,851,367,803,422,900,0.2899,False
396,596,3,car,1058,843,905,780,1211,907,0.6839,False
396,618,0,pedestrian,1705,827,1687,788,1724,866,0.3301,False
396,590,2,bicycle,710,863,656,826,764,900,0.3838,False
396,546,2,bicycle,360,869,307,833,414,905,0.4946,False
397,596,3,car,1032,844,879,780,1186,908,0.6723,False
397,590,9,motor,702,865,648,828,757,903,0.2998,False
398,596,3,car,999,843,841,778,1158,909,0.5902,False
398,590,2,bicycle,701,867,650,832,753,902,0.2603,False
398,573,2,bicycle,154,860,133,822,176,899,0.2798,False
398,554,0,pedestrian,493,838,471,785,516,892,0.5093,False
398,581,0,pedestrian,531,843,507,786,555,900,0.3598,False
398,558,2,bicycle,382,852,354,802,411,903,0.3335,False
398,546,2,bicycle,356,857,286,808,427,906,0.3210,False
399,596,3,car,967,843,806,777,1129,910,0.7717,False
399,590,2,bicycle,700,864,650,830,751,898,0.2661,False
399,573,2,bicycle,151,861,129,823,173,899,0.3269,False
399,554,0,pedestrian,490,838,467,785,513,892,0.5336,False
399,581,0,pedestrian,528,842,505,787,552,897,0.4550,False
399,546,2,bicycle,352,863,289,820,415,907,0.3741,False
400,596,3,car,940,843,779,777,1102,910,0.6899,False
400,590,9,motor,696,859,639,819,754,899,0.2772,False
401,596,3,car,907,845,749,781,1065,910,0.7284,False
401,546,2,bicycle,342,869,289,833,396,906,0.4726,False
402,596,3,car,882,845,721,779,1043,911,0.4131,False
402,546,2,bicycle,341,869,287,832,396,906,0.4245,False
